,characters,digits,lowercase,uppercase,user,user_group
1497,25.0,60.0,11.0,11.0,f1386_19,hsf_2
1498,127.0,116.0,22.0,25.0,f1411_01,hsf_2
1499,161.0,124.0,24.0,26.0,f1497_28,hsf_2
1500,156.0,74.0,22.0,25.0,f1293_37,hsf_2
1501,161.0,116.0,25.0,23.0,f1176_40,hsf_2
1502,147.0,116.0,25.0,25.0,f1029_30,hsf_2
1503,104.0,121.0,24.0,26.0,f1340_02,hsf_2
1504,66.0,101.0,21.0,14.0,f1399_06,hsf_2
1505,27.0,111.0,24.0,24.0,f1308_43,hsf_2
1506,140.0,78.0,15.0,20.0,f1291_26,hsf_2
1507,138.0,49.0,26.0,23.0,f1423_05,hsf_2
1508,119.0,116.0,26.0,26.0,f1087_32,hsf_2
1509,94.0,114.0,23.0,24.0,f1017_30,hsf_2
1510,125.0,91.0,21.0,25.0,f1438_26,hsf_2
1511,164.0,115.0,23.0,24.0,f1235_34,hsf_2
1512,16.0,52.0,12.0,6.0,f1006_19,hsf_2
1513,58.0,64.0,14.0,14.0,f1228_30,hsf_2
1514,122.0,108.0,19.0,22.0,f1441_43,hsf_2
1515,124.0,92.0,20.0,22.0,f1059_15,hsf_2
1516,93.0,114.0,23.0,25.0,f1295_00,hsf_2
1517,52.0,114.0,23.0,21.0,f1418_02,hsf_2
1518,90.0,90.0,17.0,21.0,f1229_25,hsf_2
1519,60.0,103.0,22.0,16.0,f1489_03,hsf_2
1520,52.0,113.0,19.0,22.0,f1353_42,hsf_2
1521,137.0,94.0,21.0,20.0,f1218_35,hsf_2
1522,145.0,107.0,23.0,20.0,f1167_31,hsf_2
1523,127.0,62.0,20.0,20.0,f1090_13,hsf_2
1524,86.0,121.0,23.0,24.0,f1224_16,hsf_2
1525,139.0,64.0,22.0,23.0,f1068_20,hsf_2
1526,40.0,86.0,20.0,13.0,f1404_39,hsf_2
1527,165.0,121.0,20.0,26.0,f1455_14,hsf_2
1528,86.0,128.0,26.0,21.0,f1440_10,hsf_2
1529,116.0,122.0,26.0,26.0,f1129_22,hsf_2
1530,169.0,110.0,23.0,19.0,f1327_05,hsf_2
1531,136.0,107.0,21.0,23.0,f1285_45,hsf_2
1532,1.0,91.0,24.0,23.0,f1499_12,hsf_2
1533,68.0,105.0,24.0,15.0,f1185_47,hsf_2
1534,142.0,114.0,24.0,23.0,f1491_42,hsf_2
1535,185.0,90.0,23.0,25.0,f1104_24,hsf_2
1536,65.0,107.0,23.0,20.0,f1117_18,hsf_2
1537,40.0,55.0,18.0,18.0,f1495_32,hsf_2
1538,70.0,118.0,24.0,25.0,f1150_03,hsf_2
1539,60.0,107.0,21.0,20.0,f1398_48,hsf_2
1540,112.0,117.0,21.0,23.0,f1351_29,hsf_2
1541,150.0,118.0,22.0,24.0,f1254_34,hsf_2
1542,114.0,96.0,22.0,6.0,f1152_03,hsf_2
1543,181.0,117.0,24.0,26.0,f1345_41,hsf_2
1544,72.0,115.0,20.0,26.0,f1436_39,hsf_2
1545,187.0,110.0,25.0,21.0,f1372_35,hsf_2
1546,103.0,125.0,21.0,24.0,f1374_18,hsf_2
1547,140.0,115.0,26.0,22.0,f1363_19,hsf_2
1548,137.0,126.0,19.0,25.0,f1456_41,hsf_2
1549,18.0,72.0,20.0,21.0,f1261_39,hsf_2
1550,142.0,121.0,24.0,25.0,f1402_17,hsf_2
1551,171.0,115.0,25.0,23.0,f1312_23,hsf_2
1552,160.0,115.0,20.0,16.0,f1043_42,hsf_2
1553,97.0,98.0,19.0,16.0,f1207_46,hsf_2
1554,212.0,126.0,25.0,26.0,f1112_30,hsf_2
1555,144.0,67.0,13.0,18.0,f1149_46,hsf_2
1556,185.0,119.0,23.0,25.0,f1035_22,hsf_2
1557,149.0,121.0,23.0,15.0,f1183_38,hsf_2
1558,8.0,84.0,18.0,15.0,f1302_15,hsf_2
1559,96.0,77.0,21.0,21.0,f1184_21,hsf_2
1560,97.0,117.0,24.0,23.0,f1236_11,hsf_2
1561,95.0,111.0,24.0,23.0,f1227_38,hsf_2
1562,78.0,118.0,23.0,23.0,f1139_48,hsf_2
1563,174.0,111.0,25.0,21.0,f1294_12,hsf_2
1564,59.0,65.0,20.0,19.0,f1322_16,hsf_2
1565,185.0,120.0,19.0,19.0,f1427_16,hsf_2
1566,84.0,121.0,6.0,23.0,f1498_08,hsf_2
1567,193.0,115.0,19.0,25.0,f1329_29,hsf_2
1568,88.0,121.0,25.0,24.0,f1355_03,hsf_2
1569,119.0,93.0,19.0,15.0,f1451_24,hsf_2
1570,124.0,112.0,22.0,19.0,f1259_08,hsf_2
1571,42.0,65.0,23.0,16.0,f1358_13,hsf_2
1572,84.0,68.0,15.0,13.0,f1248_28,hsf_2
1573,148.0,99.0,21.0,22.0,f1080_00,hsf_2
1574,89.0,120.0,18.0,24.0,f1082_22,hsf_2
1575,113.0,94.0,19.0,12.0,f1077_48,hsf_2
1576,123.0,77.0,22.0,22.0,f1344_45,hsf_2
1577,112.0,110.0,26.0,22.0,f1434_10,hsf_2
1578,163.0,99.0,16.0,23.0,f1289_06,hsf_2
1579,178.0,115.0,22.0,23.0,f1443_09,hsf_2
1580,40.0,84.0,25.0,19.0,f1377_09,hsf_2
1581,191.0,122.0,26.0,23.0,f1482_39,hsf_2
1582,188.0,98.0,24.0,25.0,f1113_16,hsf_2
1583,124.0,116.0,19.0,24.0,f1242_30,hsf_2
1584,86.0,98.0,24.0,25.0,f1379_47,hsf_2
1585,56.0,72.0,21.0,21.0,f1154_00,hsf_2
1586,203.0,114.0,24.0,21.0,f1180_21,hsf_2
1587,81.0,112.0,22.0,24.0,f1173_40,hsf_2
1588,102.0,107.0,22.0,24.0,f1334_00,hsf_2
1589,63.0,120.0,25.0,23.0,f1201_49,hsf_2
1590,1.0,102.0,23.0,25.0,f1011_35,hsf_2
1591,215.0,121.0,23.0,21.0,f1276_10,hsf_2
1592,163.0,96.0,22.0,21.0,f1304_45,hsf_2
1593,119.0,125.0,25.0,25.0,f1075_00,hsf_2
1594,57.0,56.0,21.0,16.0,f1410_19,hsf_2
1595,176.0,99.0,25.0,22.0,f1483_44,hsf_2
1596,78.0,114.0,22.0,25.0,f1164_21,hsf_2
1597,175.0,94.0,20.0,15.0,f1217_02,hsf_2
1598,102.0,123.0,22.0,10.0,f0539_34,hsf_1
1599,95.0,95.0,23.0,26.0,f0960_13,hsf_1
1600,151.0,109.0,25.0,16.0,f0948_01,hsf_1
1601,188.0,103.0,25.0,23.0,f0797_22,hsf_1
1602,118.0,121.0,24.0,23.0,f0987_34,hsf_1
1603,179.0,97.0,23.0,21.0,f0567_25,hsf_1
1604,204.0,80.0,23.0,22.0,f0990_06,hsf_1
1605,226.0,130.0,25.0,26.0,f0752_25,hsf_1
1606,114.0,121.0,23.0,20.0,f0824_18,hsf_1
1607,232.0,114.0,25.0,25.0,f0860_21,hsf_1
1608,94.0,68.0,14.0,19.0,f0941_49,hsf_1
1609,146.0,103.0,26.0,22.0,f0936_34,hsf_1
1610,181.0,113.0,26.0,18.0,f0500_38,hsf_1
1611,166.0,127.0,26.0,26.0,f0988_45,hsf_1
1612,250.0,122.0,24.0,19.0,f0679_42,hsf_1
1613,158.0,117.0,25.0,23.0,f0939_32,hsf_1
1614,163.0,108.0,26.0,19.0,f0899_05,hsf_1
1615,170.0,115.0,24.0,22.0,f0739_42,hsf_1
1616,171.0,85.0,18.0,23.0,f0844_42,hsf_1
1617,237.0,89.0,26.0,22.0,f0854_12,hsf_1
1618,210.0,110.0,22.0,22.0,f0506_18,hsf_1
1619,174.0,118.0,18.0,21.0,f0828_34,hsf_1
1620,208.0,98.0,26.0,22.0,f0628_05,hsf_1
1621,151.0,127.0,24.0,22.0,f0617_30,hsf_1
1622,198.0,115.0,24.0,23.0,f0681_47,hsf_1
1623,218.0,105.0,18.0,25.0,f0858_32,hsf_1
1624,64.0,54.0,13.0,18.0,f0848_42,hsf_1
1625,208.0,115.0,25.0,23.0,f0697_31,hsf_1
1626,187.0,109.0,25.0,25.0,f0549_39,hsf_1
1627,223.0,123.0,26.0,23.0,f0635_33,hsf_1
1628,120.0,92.0,8.0,,f0760_23,hsf_1
1629,193.0,120.0,24.0,24.0,f0733_34,hsf_1
1630,204.0,101.0,22.0,22.0,f0526_22,hsf_1
1631,238.0,130.0,22.0,26.0,f0613_28,hsf_1
1632,201.0,117.0,25.0,23.0,f0903_42,hsf_1
1633,132.0,109.0,25.0,26.0,f0884_29,hsf_1
1634,209.0,108.0,21.0,24.0,f0973_47,hsf_1
1635,236.0,125.0,25.0,22.0,f0530_15,hsf_1
1636,156.0,118.0,25.0,24.0,f0683_02,hsf_1
1637,160.0,120.0,23.0,26.0,f0923_31,hsf_1
1638,99.0,99.0,23.0,19.0,f0578_14,hsf_1
1639,237.0,110.0,23.0,26.0,f0641_22,hsf_1
1640,95.0,108.0,24.0,25.0,f0598_49,hsf_1
1641,208.0,126.0,26.0,23.0,f0605_00,hsf_1
1642,127.0,120.0,25.0,25.0,f0566_02,hsf_1
1643,239.0,83.0,20.0,26.0,f0730_41,hsf_1
1644,188.0,123.0,23.0,24.0,f0945_28,hsf_1
1645,154.0,130.0,24.0,26.0,f0957_15,hsf_1
1646,243.0,120.0,26.0,21.0,f0622_25,hsf_1
1647,233.0,125.0,23.0,21.0,f0961_08,hsf_1
1648,231.0,120.0,23.0,21.0,f0951_29,hsf_1
1649,100.0,99.0,22.0,22.0,f0505_13,hsf_1
1650,223.0,118.0,25.0,25.0,f0717_46,hsf_1
1651,175.0,112.0,19.0,16.0,f0658_30,hsf_1
1652,96.0,111.0,18.0,18.0,f0619_33,hsf_1
1653,170.0,96.0,26.0,24.0,f0716_15,hsf_1
1654,170.0,108.0,23.0,23.0,f0675_24,hsf_1
1655,89.0,92.0,16.0,17.0,f0746_28,hsf_1
1656,200.0,110.0,23.0,26.0,f0541_47,hsf_1
1657,241.0,107.0,22.0,21.0,f0887_39,hsf_1
1658,190.0,97.0,20.0,26.0,f0639_24,hsf_1
1659,129.0,113.0,23.0,23.0,f0511_03,hsf_1
1660,172.0,126.0,26.0,26.0,f0709_40,hsf_1
1661,198.0,119.0,26.0,21.0,f0621_33,hsf_1
1662,215.0,124.0,26.0,24.0,f0879_35,hsf_1
1663,93.0,100.0,22.0,25.0,f0847_06,hsf_1
1664,248.0,107.0,25.0,23.0,f0518_02,hsf_1
1665,103.0,96.0,22.0,25.0,f0555_35,hsf_1
1666,211.0,126.0,26.0,23.0,f0894_09,hsf_1
1667,193.0,112.0,22.0,23.0,f0940_45,hsf_1
1668,166.0,94.0,24.0,18.0,f0656_11,hsf_1
1669,210.0,125.0,26.0,24.0,f0604_11,hsf_1
1670,197.0,117.0,16.0,14.0,f0561_12,hsf_1
1671,215.0,92.0,19.0,18.0,f0849_38,hsf_1
1672,203.0,101.0,23.0,20.0,f0724_37,hsf_1
1673,253.0,115.0,25.0,26.0,f0996_01,hsf_1
1674,117.0,103.0,22.0,23.0,f0517_23,hsf_1
1675,230.0,117.0,25.0,24.0,f0660_10,hsf_1
1676,100.0,89.0,24.0,21.0,f0691_00,hsf_1
1677,187.0,123.0,19.0,21.0,f0956_32,hsf_1
1678,209.0,120.0,24.0,25.0,f0515_18,hsf_1
1679,155.0,83.0,19.0,22.0,f0907_00,hsf_1
1680,226.0,123.0,26.0,22.0,f0834_03,hsf_1
1681,182.0,121.0,25.0,18.0,f0721_31,hsf_1
1682,160.0,114.0,22.0,18.0,f0791_04,hsf_1
1683,213.0,104.0,20.0,23.0,f0893_25,hsf_1
1684,128.0,80.0,17.0,22.0,f0664_26,hsf_1
1685,195.0,113.0,25.0,24.0,f0912_01,hsf_1
1686,229.0,126.0,22.0,23.0,f0745_35,hsf_1
1687,199.0,120.0,24.0,10.0,f0676_08,hsf_1
1688,159.0,115.0,23.0,18.0,f0926_26,hsf_1
1689,206.0,110.0,24.0,25.0,f0763_30,hsf_1
1690,209.0,101.0,22.0,26.0,f0548_49,hsf_1
1691,105.0,100.0,20.0,20.0,f0776_08,hsf_1
1692,236.0,110.0,22.0,19.0,f0783_27,hsf_1
1693,143.0,88.0,25.0,17.0,f0684_13,hsf_1
1694,183.0,95.0,14.0,22.0,f0949_02,hsf_1
1695,213.0,122.0,25.0,24.0,f0686_09,hsf_1
1696,211.0,91.0,26.0,25.0,f0929_23,hsf_1
1697,199.0,124.0,23.0,26.0,f0747_24,hsf_1
1698,225.0,94.0,23.0,25.0,f0695_31,hsf_1
1699,151.0,127.0,25.0,24.0,f0629_39,hsf_1
1700,230.0,104.0,25.0,19.0,f0756_22,hsf_1
1701,242.0,122.0,10.0,22.0,f0931_37,hsf_1
1702,118.0,99.0,20.0,21.0,f0688_09,hsf_1
1703,221.0,112.0,25.0,23.0,f0708_14,hsf_1
1704,127.0,115.0,11.0,16.0,f0636_12,hsf_1
1705,95.0,104.0,11.0,23.0,f0757_24,hsf_1
1706,155.0,125.0,23.0,25.0,f0850_30,hsf_1
1707,227.0,114.0,26.0,26.0,f0554_17,hsf_1
1708,181.0,67.0,18.0,22.0,f0954_02,hsf_1
1709,238.0,118.0,26.0,26.0,f0804_00,hsf_1
1710,134.0,102.0,19.0,24.0,f0651_45,hsf_1
1711,212.0,119.0,,23.0,f0573_31,hsf_1
1712,129.0,86.0,14.0,19.0,f0732_46,hsf_1
1713,80.0,123.0,8.0,5.0,f0677_30,hsf_1
1714,179.0,109.0,23.0,24.0,f0995_43,hsf_1
1715,247.0,101.0,22.0,19.0,f0560_16,hsf_1
1716,175.0,80.0,23.0,24.0,f0694_49,hsf_1
1717,230.0,114.0,25.0,24.0,f0919_47,hsf_1
1718,164.0,128.0,26.0,26.0,f0864_41,hsf_1
1719,98.0,100.0,22.0,18.0,f0979_22,hsf_1
1720,135.0,75.0,12.0,24.0,f0542_10,hsf_1
1721,186.0,114.0,23.0,23.0,f0822_30,hsf_1
1722,230.0,116.0,21.0,23.0,f0665_47,hsf_1
1723,183.0,96.0,26.0,26.0,f0545_49,hsf_1
1724,220.0,117.0,19.0,23.0,f0618_44,hsf_1
1725,145.0,101.0,24.0,21.0,f0564_43,hsf_1
1726,209.0,108.0,25.0,25.0,f0888_25,hsf_1
1727,161.0,79.0,22.0,24.0,f0823_19,hsf_1
1728,96.0,99.0,24.0,22.0,f0608_06,hsf_1
1729,216.0,109.0,25.0,22.0,f0525_15,hsf_1
1730,99.0,107.0,21.0,20.0,f0875_02,hsf_1
1731,234.0,99.0,12.0,5.0,f0932_44,hsf_1
1732,210.0,109.0,23.0,24.0,f0557_33,hsf_1
1733,171.0,84.0,17.0,22.0,f0645_45,hsf_1
1734,250.0,128.0,25.0,22.0,f0743_31,hsf_1
1735,167.0,103.0,,,f0685_40,hsf_1
1736,98.0,107.0,22.0,20.0,f0998_45,hsf_1
1737,240.0,122.0,26.0,25.0,f0534_00,hsf_1
1738,188.0,96.0,17.0,23.0,f0816_18,hsf_1
1739,98.0,98.0,16.0,17.0,f0963_21,hsf_1
1740,220.0,123.0,25.0,21.0,f0841_10,hsf_1
1741,86.0,98.0,23.0,20.0,f0851_41,hsf_1
1742,156.0,101.0,25.0,23.0,f0678_26,hsf_1
1743,193.0,89.0,23.0,26.0,f0808_46,hsf_1
1744,165.0,128.0,25.0,25.0,f0609_12,hsf_1
1745,141.0,103.0,19.0,18.0,f0780_06,hsf_1
1746,191.0,105.0,23.0,22.0,f0705_35,hsf_1
1747,132.0,102.0,19.0,9.0,f0748_15,hsf_1
1748,106.0,91.0,23.0,24.0,f0983_14,hsf_1
1749,239.0,125.0,25.0,25.0,f0843_06,hsf_1
1750,26.0,69.0,7.0,13.0,f0790_06,hsf_1
1751,210.0,108.0,20.0,17.0,f0818_03,hsf_1
1752,192.0,90.0,18.0,25.0,f0866_22,hsf_1
1753,205.0,112.0,26.0,22.0,f0725_46,hsf_1
1754,188.0,118.0,24.0,21.0,f0959_27,hsf_1
1755,236.0,115.0,18.0,19.0,f0928_42,hsf_1
1756,193.0,119.0,20.0,19.0,f0762_20,hsf_1
1757,158.0,120.0,26.0,24.0,f0947_41,hsf_1
1758,241.0,107.0,26.0,24.0,f0989_33,hsf_1
1759,,95.0,23.0,24.0,f0582_44,hsf_1
1760,220.0,117.0,,23.0,f0734_39,hsf_1
1761,162.0,83.0,22.0,18.0,f0754_01,hsf_1
1762,132.0,88.0,,,f0817_40,hsf_1
1763,237.0,118.0,19.0,18.0,f0751_28,hsf_1
1764,136.0,104.0,25.0,26.0,f0950_21,hsf_1
1765,237.0,90.0,22.0,18.0,f0761_10,hsf_1
1766,128.0,99.0,26.0,23.0,f0861_29,hsf_1
1767,251.0,93.0,22.0,26.0,f0902_17,hsf_1
1768,83.0,87.0,22.0,25.0,f0729_08,hsf_1
1769,165.0,120.0,25.0,26.0,f0859_01,hsf_1
1770,127.0,123.0,26.0,26.0,f0962_04,hsf_1
1771,123.0,125.0,26.0,23.0,f0726_09,hsf_1
1772,227.0,105.0,22.0,21.0,f0886_40,hsf_1
1773,203.0,83.0,25.0,23.0,f0980_43,hsf_1
1774,213.0,111.0,26.0,21.0,f0944_27,hsf_1
1775,180.0,123.0,26.0,25.0,f0585_26,hsf_1
1776,175.0,111.0,24.0,26.0,f0565_03,hsf_1
1777,211.0,106.0,21.0,17.0,f0842_22,hsf_1
1778,175.0,119.0,21.0,23.0,f0809_16,hsf_1
1779,204.0,97.0,21.0,26.0,f0543_19,hsf_1
1780,200.0,115.0,26.0,26.0,f0770_45,hsf_1
1781,177.0,100.0,24.0,24.0,f0603_11,hsf_1
1782,125.0,127.0,24.0,23.0,f0516_45,hsf_1
1783,182.0,122.0,23.0,24.0,f0735_17,hsf_1
1784,127.0,120.0,25.0,25.0,f0646_22,hsf_1
1785,186.0,114.0,25.0,5.0,f0612_11,hsf_1
1786,105.0,,,,f0785_26,hsf_1
1787,215.0,107.0,24.0,21.0,f0503_44,hsf_1
1788,109.0,105.0,22.0,20.0,f0882_28,hsf_1
1789,230.0,115.0,24.0,24.0,f0943_40,hsf_1
1790,148.0,98.0,26.0,23.0,f0637_21,hsf_1
1791,139.0,108.0,24.0,25.0,f0569_42,hsf_1
1792,243.0,128.0,23.0,19.0,f0925_21,hsf_1
1793,190.0,114.0,24.0,23.0,f0602_16,hsf_1
1794,204.0,98.0,24.0,26.0,f0917_11,hsf_1
1795,255.0,109.0,21.0,18.0,f0706_13,hsf_1
1796,170.0,110.0,17.0,25.0,f0611_34,hsf_1
1797,253.0,74.0,26.0,19.0,f0900_42,hsf_1
1798,217.0,127.0,25.0,26.0,f0795_37,hsf_1
1799,223.0,88.0,23.0,20.0,f0972_43,hsf_1
1800,244.0,108.0,25.0,24.0,f0699_19,hsf_1
1801,127.0,81.0,21.0,20.0,f0976_41,hsf_1
1802,113.0,122.0,25.0,25.0,f0531_48,hsf_1
1803,221.0,106.0,22.0,11.0,f0513_18,hsf_1
1804,176.0,125.0,,,f0703_11,hsf_1
1805,224.0,116.0,20.0,8.0,f0630_16,hsf_1
1806,154.0,124.0,23.0,24.0,f0759_41,hsf_1
1807,79.0,41.0,14.0,21.0,f0937_01,hsf_1
1808,224.0,110.0,23.0,20.0,f0501_06,hsf_1
1809,222.0,121.0,26.0,26.0,f0840_37,hsf_1
1810,167.0,120.0,25.0,26.0,f0819_13,hsf_1
1811,117.0,93.0,26.0,24.0,f0715_08,hsf_1
1812,179.0,119.0,20.0,25.0,f0853_05,hsf_1
1813,241.0,,25.0,25.0,f0802_22,hsf_1
1814,167.0,72.0,18.0,14.0,f0895_48,hsf_1
1815,208.0,96.0,25.0,26.0,f0955_30,hsf_1
1816,165.0,122.0,25.0,26.0,f0986_02,hsf_1
1817,144.0,90.0,24.0,24.0,f0927_44,hsf_1
1818,28.0,108.0,19.0,16.0,f0740_43,hsf_1
1819,159.0,116.0,25.0,,f0654_02,hsf_1
1820,237.0,126.0,26.0,26.0,f0547_28,hsf_1
1821,154.0,107.0,22.0,19.0,f0801_25,hsf_1
1822,143.0,95.0,25.0,22.0,f0799_13,hsf_1
1823,10.0,11.0,,,f0825_23,hsf_1
1824,130.0,114.0,24.0,26.0,f0524_04,hsf_1
1825,226.0,113.0,26.0,26.0,f0839_37,hsf_1
1826,198.0,126.0,26.0,25.0,f0615_00,hsf_1
1827,187.0,110.0,24.0,24.0,f0653_02,hsf_1
1828,159.0,103.0,17.0,26.0,f0904_04,hsf_1
1829,133.0,112.0,24.0,23.0,f0870_31,hsf_1
1830,245.0,129.0,24.0,24.0,f0863_41,hsf_1
1831,175.0,117.0,18.0,20.0,f0535_19,hsf_1
1832,113.0,123.0,25.0,23.0,f0836_28,hsf_1
1833,143.0,75.0,20.0,22.0,f0964_10,hsf_1
1834,131.0,105.0,16.0,25.0,f0610_38,hsf_1
1835,236.0,83.0,22.0,21.0,f0642_27,hsf_1
1836,240.0,31.0,23.0,25.0,f0741_44,hsf_1
1837,246.0,122.0,17.0,,f0521_14,hsf_1
1838,97.0,116.0,13.0,25.0,f0599_04,hsf_1
1839,223.0,122.0,26.0,22.0,f0502_09,hsf_1
1840,181.0,126.0,23.0,22.0,f0671_18,hsf_1
1841,241.0,114.0,25.0,26.0,f0559_18,hsf_1
1842,88.0,101.0,7.0,9.0,f0655_10,hsf_1
1843,216.0,128.0,,24.0,f0570_31,hsf_1
1844,25.0,113.0,24.0,25.0,f0883_14,hsf_1
1845,209.0,127.0,,7.0,f0935_28,hsf_1
1846,203.0,125.0,27.0,24.0,f0693_40,hsf_1
1847,172.0,93.0,24.0,21.0,f0538_03,hsf_1
1848,212.0,121.0,26.0,24.0,f0831_15,hsf_1
1849,231.0,115.0,26.0,20.0,f0687_43,hsf_1
1850,216.0,96.0,23.0,24.0,f0713_17,hsf_1
1851,186.0,66.0,26.0,23.0,f0601_32,hsf_1
1852,158.0,111.0,25.0,25.0,f0821_44,hsf_1
1853,205.0,97.0,18.0,18.0,f0992_04,hsf_1
1854,187.0,108.0,23.0,24.0,f0970_15,hsf_1
1855,172.0,98.0,21.0,23.0,f0767_25,hsf_1
1856,56.0,111.0,23.0,19.0,f0794_31,hsf_1
1857,197.0,95.0,11.0,22.0,f0536_45,hsf_1
1858,137.0,121.0,23.0,22.0,f0556_25,hsf_1
1859,239.0,112.0,25.0,23.0,f0750_18,hsf_1
1860,197.0,115.0,22.0,,f0510_47,hsf_1
1861,190.0,111.0,23.0,23.0,f0782_49,hsf_1
1862,122.0,124.0,,,f0509_28,hsf_1
1863,208.0,128.0,23.0,,f0934_12,hsf_1
1864,204.0,129.0,26.0,19.0,f0764_08,hsf_1
1865,131.0,107.0,25.0,7.0,f0855_46,hsf_1
1866,208.0,59.0,21.0,19.0,f0846_32,hsf_1
1867,202.0,111.0,,23.0,f0595_35,hsf_1
1868,162.0,82.0,19.0,21.0,f0546_38,hsf_1
1869,185.0,98.0,25.0,19.0,f0520_25,hsf_1
1870,184.0,126.0,23.0,20.0,f0666_20,hsf_1
1871,162.0,101.0,,5.0,f0540_22,hsf_1
1872,213.0,90.0,19.0,24.0,f0829_00,hsf_1
1873,132.0,59.0,24.0,20.0,f0592_11,hsf_1
1874,173.0,76.0,15.0,19.0,f0796_08,hsf_1
1875,222.0,117.0,26.0,20.0,f0723_20,hsf_1
1876,203.0,115.0,25.0,20.0,f0901_39,hsf_1
1877,194.0,92.0,18.0,26.0,f0580_29,hsf_1
1878,118.0,95.0,24.0,21.0,f0624_32,hsf_1
1879,121.0,98.0,23.0,23.0,f0908_25,hsf_1
1880,186.0,106.0,22.0,21.0,f0871_23,hsf_1
1881,214.0,113.0,23.0,22.0,f0700_20,hsf_1
1882,100.0,80.0,23.0,22.0,f0942_17,hsf_1
1883,168.0,118.0,25.0,23.0,f0710_08,hsf_1
1884,197.0,94.0,25.0,25.0,f0707_44,hsf_1
1885,173.0,120.0,22.0,25.0,f0722_29,hsf_1
1886,168.0,127.0,23.0,23.0,f0512_15,hsf_1
1887,149.0,80.0,19.0,22.0,f0909_04,hsf_1
1888,213.0,130.0,25.0,26.0,f0519_46,hsf_1
1889,184.0,120.0,23.0,19.0,f0984_25,hsf_1
1890,201.0,89.0,24.0,19.0,f0727_27,hsf_1
1891,168.0,87.0,15.0,18.0,f0553_03,hsf_1
1892,219.0,112.0,22.0,24.0,f0867_28,hsf_1
1893,47.0,95.0,19.0,5.0,f0579_26,hsf_1
1894,204.0,99.0,23.0,24.0,f0982_06,hsf_1
1895,190.0,93.0,22.0,23.0,f0872_30,hsf_1
1896,208.0,120.0,25.0,26.0,f0806_09,hsf_1
1897,160.0,120.0,25.0,23.0,f0667_05,hsf_1
1898,91.0,105.0,22.0,26.0,f0670_02,hsf_1
1899,132.0,117.0,23.0,22.0,f0682_48,hsf_1
1900,194.0,113.0,22.0,22.0,f0999_29,hsf_1
1901,164.0,102.0,25.0,24.0,f0674_44,hsf_1
1902,200.0,117.0,24.0,25.0,f0577_19,hsf_1
1903,217.0,125.0,26.0,24.0,f0701_21,hsf_1
1904,124.0,105.0,18.0,21.0,f0920_11,hsf_1
1905,201.0,113.0,26.0,24.0,f0514_14,hsf_1
1906,89.0,125.0,25.0,26.0,f0953_15,hsf_1
1907,157.0,102.0,23.0,22.0,f0614_14,hsf_1
1908,191.0,113.0,24.0,24.0,f0712_09,hsf_1
1909,192.0,120.0,24.0,24.0,f0766_01,hsf_1
1910,149.0,120.0,24.0,24.0,f0593_46,hsf_1
1911,231.0,111.0,16.0,25.0,f0911_02,hsf_1
1912,14.0,119.0,24.0,19.0,f0857_21,hsf_1
1913,171.0,114.0,24.0,25.0,f0913_31,hsf_1
1914,179.0,118.0,24.0,23.0,f0558_01,hsf_1
1915,74.0,120.0,22.0,18.0,f0504_29,hsf_1
1916,194.0,97.0,24.0,25.0,f0753_05,hsf_1
1917,142.0,121.0,25.0,25.0,f0784_30,hsf_1
1918,122.0,115.0,23.0,20.0,f0647_19,hsf_1
1919,140.0,124.0,23.0,24.0,f0659_24,hsf_1
1920,166.0,96.0,22.0,20.0,f0946_31,hsf_1
1921,259.0,126.0,26.0,25.0,f0644_19,hsf_1
1922,224.0,77.0,24.0,26.0,f0661_44,hsf_1
1923,220.0,98.0,24.0,22.0,f0583_26,hsf_1
1924,166.0,87.0,18.0,18.0,f0905_43,hsf_1
1925,62.0,122.0,22.0,21.0,f0833_32,hsf_1
1926,215.0,128.0,22.0,22.0,f0967_29,hsf_1
1927,160.0,51.0,20.0,22.0,f0897_19,hsf_1
1928,233.0,119.0,24.0,26.0,f0896_44,hsf_1
1929,135.0,97.0,24.0,22.0,f0788_34,hsf_1
1930,190.0,78.0,,6.0,f0787_21,hsf_1
1931,160.0,112.0,25.0,24.0,f0966_44,hsf_1
1932,231.0,127.0,23.0,26.0,f0815_12,hsf_1
1933,202.0,89.0,19.0,19.0,f0552_46,hsf_1
1934,176.0,105.0,13.0,9.0,f0589_20,hsf_1
1935,162.0,114.0,24.0,16.0,f0523_42,hsf_1
1936,162.0,102.0,16.0,18.0,f0916_49,hsf_1
1937,193.0,113.0,25.0,19.0,f0606_11,hsf_1
1938,201.0,125.0,26.0,26.0,f0588_19,hsf_1
1939,204.0,117.0,24.0,25.0,f0775_24,hsf_1
1940,124.0,118.0,23.0,25.0,f0974_14,hsf_1
1941,190.0,108.0,23.0,22.0,f0978_05,hsf_1
1942,239.0,119.0,21.0,24.0,f0616_04,hsf_1
1943,246.0,66.0,24.0,21.0,f0805_48,hsf_1
1944,137.0,123.0,24.0,23.0,f0590_06,hsf_1
1945,133.0,118.0,25.0,24.0,f0749_12,hsf_1
1946,195.0,114.0,23.0,20.0,f0620_49,hsf_1
1947,129.0,94.0,16.0,14.0,f0810_40,hsf_1
1948,228.0,84.0,25.0,23.0,f0576_01,hsf_1
1949,149.0,118.0,25.0,25.0,f0623_37,hsf_1
